ID,id,location_id,service_id,language,flag
4437,5079,5079,5079,English,
4438,5079,5079,5079,Spanish,
4439,5079,5079,5079,Creole,
4440,5079,5079,5079,"Other languages available via language servic",
4441,5080,5080,5080,English,
4442,5082,5082,5082,English,
4443,5085,5085,5085,English,
4444,5088,5088,5088,English,
4445,5088,5088,5088,Spanish,
4446,5089,5089,5089,English,
4447,5090,5090,5090,English,
4448,5091,5091,5091,English,
4449,5092,5092,5092,English,
4450,5092,5092,5092,Spanish,
4451,5092,5092,5092,"Haitian Creole",
4452,5097,5097,5097,English,
4453,5097,5097,5097,Spanish,
4454,5098,5098,5098,English,
4455,5098,5098,5098,Spanish,
4456,5100,5100,5100,English,
4457,5100,5100,5100,Spanish,
4458,5102,5102,5102,English,
4459,5102,5102,5102,Spanish,
4460,5107,5107,5107,English,
4461,5107,5107,5107,Spanish,
4462,5108,5108,5108,English,
4463,5108,5108,5108,Spanish,
4464,5109,5109,5109,English,
4465,5109,5109,5109,Spanish,
4466,5112,5112,5112,English,
4467,5112,5112,5112,Spanish,
4468,5113,5113,5113,English,
4469,5113,5113,5113,Spanish,
4470,5114,5114,5114,English,
4471,5114,5114,5114,Spanish,
4472,5115,5115,5115,English,
4473,5115,5115,5115,Spanish,
4474,5116,5116,5116,English,
4475,5118,5118,5118,English,
4476,5119,5119,5119,English,
4477,5121,5121,5121,English,
4478,5122,5122,5122,English,
4479,5122,5122,5122,Spanish,
4480,5122,5122,5122,"Creole\n\nIngl+¬s",
4481,5122,5122,5122,Espa+¦ol,
4482,5122,5122,5122,Creole,
4483,5124,5124,5124,English,
4484,5128,5128,5128,English,
4485,5129,5129,5129,English,
4486,5129,5129,5129,Spanish,
4487,5130,5130,5130,English,
4488,5130,5130,5130,Spanish,
4489,5132,5132,5132,"English and Spanish",
4490,5133,5133,5133,English,
4491,5133,5133,5133,Spanish,
4492,5133,5133,5133,Creole,
4493,5134,5134,5134,English,
4494,5135,5135,5135,English,
4495,5135,5135,5135,Spanish,
4496,5136,5136,5136,English,
4497,5136,5136,5136,"other languages available upon request",
4498,5137,5137,5137,English,
4499,5137,5137,5137,Spanish,
4500,5137,5137,5137,Creole,
4501,5137,5137,5137,"translation services for hearing-impaired",
4502,5139,5139,5139,English,
4503,5139,5139,5139,Spanish,
4504,5139,5139,5139,Creole,
4505,5139,5139,5139,"Translation services upon request.",
4506,5140,5140,5140,English,
4507,5140,5140,5140,Spanish,
4508,5145,5145,5145,English,
4509,5145,5145,5145,Spanish,
4510,5145,5145,5145,Creole,
4511,5146,5146,5146,English,
4512,5146,5146,5146,Spanish,
4513,5146,5146,5146,Creole,
4514,5146,5146,5146,"Telephone translation service available",
4515,5147,5147,5147,English,
4516,5147,5147,5147,Spanish,
4517,5147,5147,5147,Creole,
4518,5147,5147,5147,"Telephone translation service is available.",
4519,5148,5148,5148,English,
4520,5148,5148,5148,Spanish,
4521,5148,5148,5148,Creole,
4522,5148,5148,5148,"Telephone translation service is available.",
4523,5149,5149,5149,English,
4524,5149,5149,5149,Spanish,
4525,5149,5149,5149,Creole,
4526,5149,5149,5149,"Telephone translation service is available.",
4527,5150,5150,5150,English,
4528,5150,5150,5150,Spanish,
4529,5150,5150,5150,Creole,
4530,5150,5150,5150,"Telephone translation service is available.",
4531,5151,5151,5151,English,
4532,5151,5151,5151,Spanish,
4533,5151,5151,5151,Creole,
4534,5151,5151,5151,"Telephone translation service is available.",
4535,5153,5153,5153,English,
4536,5153,5153,5153,Spanish,
4537,5155,5155,5155,English,
4538,5159,5159,5159,English,
4539,5159,5159,5159,Spanish,
4540,5167,5167,5167,English,
4541,5170,5170,5170,English,
4542,5170,5170,5170,Spanish,
4543,5170,5170,5170,Creole,
4544,5171,5171,5171,English,
4545,5174,5174,5174,English,
4546,5174,5174,5174,Spanish,
4547,5175,5175,5175,English,
4548,5175,5175,5175,Spanish,
4549,5175,5175,5175,Creole,
4550,5175,5175,5175,"translation services available upon request",
4551,5177,5177,5177,English,
4552,5177,5177,5177,Spanish,
4553,5177,5177,5177,"Creole with translators available upon reques",
4554,5178,5178,5178,English,
4555,5178,5178,5178,Spanish,
4556,5178,5178,5178,"Creole. Phone interpreters available for othe",
4557,5179,5179,5179,English,
4558,5179,5179,5179,Spanish,
4559,5184,5184,5184,English,
4560,5184,5184,5184,Spanish,
4561,5184,5184,5184,Creole,
4562,5186,5186,5186,English,
4563,5186,5186,5186,Spanish,
4564,5186,5186,5186,Creole,
4565,5188,5188,5188,English,
4566,5188,5188,5188,Spanish,
4567,5199,5199,5199,English,
4568,5203,5203,5203,English,
4569,5204,5204,5204,English,
4570,5205,5205,5205,English,
4571,5206,5206,5206,English,
4572,5207,5207,5207,English,
4573,5207,5207,5207,Spanish,
4574,5209,5209,5209,English,
4575,5209,5209,5209,Spanish,
4576,5211,5211,5211,English,
4577,5212,5212,5212,English,
4578,5212,5212,5212,Spanish,
4579,5214,5214,5214,English,
4580,5214,5214,5214,Spanish,
4581,5214,5214,5214,Creole,
4582,5215,5215,5215,English,
4583,5215,5215,5215,Spanish,
4584,5218,5218,5218,English,
4585,5218,5218,5218,Spanish,
4586,5218,5218,5218,Creole,
4587,5219,5219,5219,English,
4588,5219,5219,5219,Spanish,
4589,5219,5219,5219,Creole,
4590,5224,5224,5224,English,
4591,5231,5231,5231,English,
4592,5231,5231,5231,Spanish,
4593,5231,5231,5231,French,
4594,5231,5231,5231,Creole,
4595,5231,5231,5231,"translation services available upon request",
4596,5232,5232,5232,English,
4597,5232,5232,5232,Spanish,
4598,5232,5232,5232,French,
4599,5232,5232,5232,Creole,
4600,5232,5232,5232,"Translation services available",
4601,5233,5233,5233,English,
4602,5233,5233,5233,Spanish,
4603,5233,5233,5233,French,
4604,5233,5233,5233,Creole,
4605,5233,5233,5233,"Translation Services Available",
4606,5234,5234,5234,English,
4607,5234,5234,5234,Spanish,
4608,5234,5234,5234,French,
4609,5234,5234,5234,Creole,
4610,5234,5234,5234,"Translation services available upon request",
4611,5235,5235,5235,English,
4612,5235,5235,5235,Spanish,
4613,5235,5235,5235,French,
4614,5235,5235,5235,Creole,
4615,5235,5235,5235,"Translation services available upon request.",
4616,5236,5236,5236,English,
4617,5236,5236,5236,Spanish,
4618,5236,5236,5236,French,
4619,5236,5236,5236,Creole,
4620,5236,5236,5236,"Translation services available upon request",
4621,5241,5241,5241,English,
4622,5241,5241,5241,Spanish,
4623,5241,5241,5241,Creole,
4624,5248,5248,5248,English,
4625,5248,5248,5248,Spanish,
4626,5251,5251,5251,English,
4627,5251,5251,5251,Spanish,
4628,5260,5260,5260,English,
4629,5260,5260,5260,Spanish,
4630,5260,5260,5260,Creole,
4631,5264,5264,5264,English,
4632,5264,5264,5264,Spanish,
4633,5267,5267,5267,English,
4634,5267,5267,5267,Spanish,
4635,5267,5267,5267,Creole,
4636,5268,5268,5268,English,
4637,5268,5268,5268,Spanish,
4638,5268,5268,5268,"Interpretation by telephone available for oth",
4639,5270,5270,5270,English,
4640,5270,5270,5270,Spanish,
4641,5283,5283,5283,English,
4642,5283,5283,5283,Spanish,
4643,5283,5283,5283,Creole,
4644,5294,5294,5294,English,
4645,5294,5294,5294,Spanish,
4646,5295,5295,5295,English,
4647,5297,5297,5297,English,
4648,5297,5297,5297,Spanish,
4649,5299,5299,5299,English,
4650,5299,5299,5299,Spanish,
4651,5300,5300,5300,English,
4652,5300,5300,5300,Spanish,
4653,5301,5301,5301,English,
4654,5301,5301,5301,Spanish,
4655,5302,5302,5302,English,
4656,5302,5302,5302,Spanish,
4657,5311,5311,5311,English,
4658,5313,5313,5313,English,
4659,5314,5314,5314,English,
4660,5317,5317,5317,English,
4661,5317,5317,5317,Spanish,
4662,5317,5317,5317,Creole,
4663,5317,5317,5317,"other languages available upon request",
4664,5318,5318,5318,English,
4665,5318,5318,5318,Spanish,
4666,5318,5318,5318,Creole,
4667,5319,5319,5319,English,
4668,5319,5319,5319,Spanish,
4669,5319,5319,5319,Creole,
4670,5320,5320,5320,English,
4671,5320,5320,5320,Spanish,
4672,5320,5320,5320,Creole,
4673,5321,5321,5321,English,
4674,5321,5321,5321,Spanish,
4675,5321,5321,5321,Creole,
4676,5322,5322,5322,English,
4677,5322,5322,5322,Spanish,
4678,5322,5322,5322,Creole,
4679,5323,5323,5323,English,
4680,5323,5323,5323,Spanish,
4681,5323,5323,5323,Creole,
4682,5324,5324,5324,English,
4683,5324,5324,5324,Spanish,
4684,5324,5324,5324,Creole,
4685,5328,5328,5328,English,
4686,5328,5328,5328,Spanish,
4687,5329,5329,5329,English,
4688,5341,5341,5341,English,
4689,5341,5341,5341,Spanish,
4690,5341,5341,5341,Creole,
4691,5345,5345,5345,English,
4692,5345,5345,5345,Spanish,
4693,5346,5346,5346,English,
4694,5346,5346,5346,Spanish,
4695,5349,5349,5349,English,
4696,5349,5349,5349,Spanish,
4697,5349,5349,5349,Creole,
4698,5350,5350,5350,English,
4699,5350,5350,5350,Creole,
4700,5351,5351,5351,English,
4701,5351,5351,5351,Spanish,
4702,5352,5352,5352,English,
4703,5353,5353,5353,English,
4704,5353,5353,5353,Spanish,
4705,5355,5355,5355,English,
4706,5355,5355,5355,Spanish,
4707,5356,5356,5356,English,
4708,5356,5356,5356,Spanish,
4709,5357,5357,5357,English,
4710,5357,5357,5357,Spanish,
4711,5360,5360,5360,English,
4712,5362,5362,5362,English,
4713,5364,5364,5364,English,
4714,5367,5367,5367,English,
4715,5367,5367,5367,Spanish,
4716,5368,5368,5368,English,
4717,5369,5369,5369,English,
4718,5386,5386,5386,English,
4719,5387,5387,5387,English,
4720,5387,5387,5387,Spanish,
4721,5388,5388,5388,English,
4722,5390,5390,5390,English,
4723,5390,5390,5390,Spanish,
4724,5392,5392,5392,English,
4725,5392,5392,5392,Spanish,
4726,5392,5392,5392,"Other languages available upon request",
4727,5395,5395,5395,English,
4728,5395,5395,5395,Spanish,
4729,5395,5395,5395,Creole,
4730,5403,5403,5403,English,
4731,5403,5403,5403,Creole,
4732,5403,5403,5403,Spanish,
4733,5406,5406,5406,English,
4734,5406,5406,5406,"Spanish available upon request",
4735,5421,5421,5421,English,
4736,5421,5421,5421,Spanish,
4737,5422,5422,5422,English,
4738,5422,5422,5422,Spanish,
4739,5423,5423,5423,English,
4740,5423,5423,5423,Spanish,
4741,5431,5431,5431,English,
4742,5431,5431,5431,Spanish,
4743,5431,5431,5431,Creole,
4744,5435,5435,5435,English,
4745,5435,5435,5435,Spanish,
4746,5436,5436,5436,English,
4747,5436,5436,5436,Spanish,
4748,5437,5437,5437,English,
4749,5437,5437,5437,Spanish,
4750,5438,5438,5438,English,
4751,5438,5438,5438,Spanish,
4752,5456,5456,5456,English,
4753,5456,5456,5456,Spanish,
4754,5456,5456,5456,Creole,
4755,5459,5459,5459,English,
4756,5459,5459,5459,Danish,
4757,5460,5460,5460,English,
4758,5461,5461,5461,English,
4759,5461,5461,5461,French,
4760,5462,5462,5462,English,
4761,5462,5462,5462,Swedish,
4762,5463,5463,5463,English,
4763,5463,5463,5463,Spanish,
4764,5464,5464,5464,English,
4765,5464,5464,5464,Spanish,
4766,5467,5467,5467,English,
4767,5477,5477,5477,English,
4768,5477,5477,5477,Spanish,
4769,5478,5478,5478,English,
4770,5478,5478,5478,Spanish,
4771,5488,5488,5488,English,
4772,5488,5488,5488,Spanish,
4773,5489,5489,5489,English,
4774,5489,5489,5489,Spanish,
4775,5503,5503,5503,English,
4776,5503,5503,5503,Spanish,
4777,5506,5506,5506,English,
4778,5507,5507,5507,English,
4779,5507,5507,5507,Spanish,
4780,5509,5509,5509,English,
4781,5525,5525,5525,English,
4782,5525,5525,5525,Spanish,
4783,5527,5527,5527,English,
4784,5527,5527,5527,Spanish,
4785,5528,5528,5528,English,
4786,5532,5532,5532,English,
4787,5535,5535,5535,English,
4788,5536,5536,5536,English,
4789,5537,5537,5537,English,
4790,5539,5539,5539,English,
4791,5540,5540,5540,English,
4792,5541,5541,5541,English,
4793,5541,5541,5541,Spanish,
4794,5546,5546,5546,English,
4795,5546,5546,5546,Spanish,
4796,5547,5547,5547,English,
4797,5547,5547,5547,Spanish,
4798,5548,5548,5548,English,
4799,5549,5549,5549,English,
4800,5550,5550,5550,English,
4801,5551,5551,5551,English,
4802,5559,5559,5559,English,
4803,5559,5559,5559,Spanish,
4804,5560,5560,5560,English,
4805,5560,5560,5560,Spanish,
4806,5561,5561,5561,English,
4807,5561,5561,5561,Spanish,
4808,5562,5562,5562,English,
4809,5562,5562,5562,Spanish,
4810,5562,5562,5562,"Other languages available upon request",
4811,5563,5563,5563,English,
4812,5563,5563,5563,"translation service available for other langu",
4813,5566,5566,5566,English,
4814,5566,5566,5566,"translation service available for other langu",
4815,5568,5568,5568,English,
4816,5569,5569,5569,English,
4817,5569,5569,5569,"translation service available for other langu",
4818,5570,5570,5570,English,
4819,5570,5570,5570,Spanish,
4820,5573,5573,5573,English,
4821,5573,5573,5573,Spanish,
4822,5574,5574,5574,English,
4823,5574,5574,5574,Spanish,
4824,5575,5575,5575,English,
4825,5575,5575,5575,Spanish,
4826,5576,5576,5576,English,
4827,5576,5576,5576,Spanish,
4828,5577,5577,5577,English,
4829,5577,5577,5577,Spanish,
4830,5578,5578,5578,English,
4831,5578,5578,5578,Spanish,
4832,5578,5578,5578,Creole,
4833,5581,5581,5581,English,
4834,5581,5581,5581,Spanish,
4835,5586,5586,5586,English,
4836,5587,5587,5587,English,
4837,5588,5588,5588,English,
4838,5588,5588,5588,Spanish,
4839,5588,5588,5588,Creole,
4840,5590,5590,5590,English,
4841,5590,5590,5590,Spanish,
4842,5591,5591,5591,English,
4843,5591,5591,5591,Spanish,
4844,5593,5593,5593,English,
4845,5593,5593,5593,Spanish,
4846,5593,5593,5593,Creole,
4847,5594,5594,5594,English,
4848,5595,5595,5595,English,
4849,5596,5596,5596,English,
4850,5597,5597,5597,English,
4851,5598,5598,5598,English,
4852,5600,5600,5600,English,
4853,5600,5600,5600,Spanish,
4854,5606,5606,5606,English,
4855,5606,5606,5606,Spanish,
4856,5607,5607,5607,English,
4857,5608,5608,5608,English,
4858,5608,5608,5608,Spanish,
4859,5609,5609,5609,English,
4860,5609,5609,5609,Spanish,
4861,5615,5615,5615,English,
4862,5615,5615,5615,Spanish,
4863,5618,5618,5618,English,
4864,5618,5618,5618,Spanish,
4865,5619,5619,5619,English,
4866,5619,5619,5619,Spanish,
4867,5619,5619,5619,Creole,
4868,5625,5625,5625,English,
4869,5625,5625,5625,Spanish,
4870,5628,5628,5628,English,
4871,5629,5629,5629,English,
4872,5630,5630,5630,English,
4873,5630,5630,5630,Spanish,
4874,5633,5633,5633,English,
4875,5633,5633,5633,Spanish,
4876,5634,5634,5634,English,
4877,5634,5634,5634,Spanish,
4878,5641,5641,5641,English,
4879,5641,5641,5641,Spanish,
4880,5641,5641,5641,Creole,
4881,5642,5642,5642,English,
4882,5642,5642,5642,Spanish,
4883,5643,5643,5643,English,
4884,5643,5643,5643,Spanish,
4885,5645,5645,5645,English,
4886,5645,5645,5645,Spanish,
4887,5646,5646,5646,English,
4888,5646,5646,5646,Spanish,
4889,5648,5648,5648,English,
4890,5650,5650,5650,English,
4891,5650,5650,5650,Spanish,
4892,5652,5652,5652,English,
4893,5652,5652,5652,Spanish,
4894,5655,5655,5655,English,
4895,5655,5655,5655,Spanish,
4896,5663,5663,5663,English,
4897,5663,5663,5663,Spanish,
4898,5663,5663,5663,"Translator Available upon request",
4899,5672,5672,5672,English,
4900,5672,5672,5672,Spanish,
4901,5675,5675,5675,English,
4902,5675,5675,5675,Spanish,
4903,5676,5676,5676,English,
4904,5676,5676,5676,Spanish,
4905,5678,5678,5678,English,
4906,5678,5678,5678,Spanish,
4907,5680,5680,5680,English,
4908,5680,5680,5680,Spanish,
4909,5685,5685,5685,English,
4910,5685,5685,5685,Hindi,
4911,5685,5685,5685,Urdu,
4912,5685,5685,5685,Spanish,
4913,5685,5685,5685,Arabic,
4914,5685,5685,5685,Creole,
4915,5691,5691,5691,English,
4916,5691,5691,5691,Spanish,
4917,5692,5692,5692,English,
4918,5692,5692,5692,Spanish,
4919,5693,5693,5693,English,
4920,5714,5714,5714,English,
4921,5718,5718,5718,English,
4922,5718,5718,5718,Spanish,
4923,5720,5720,5720,English,
4924,5723,5723,5723,English,
4925,5723,5723,5723,"Creole (limited)",
4926,5736,5736,5736,English,
4927,5739,5739,5739,French,
4928,5739,5739,5739,English,
4929,5740,5740,5740,English,
4930,5740,5740,5740,French,
4931,5742,5742,5742,English,
4932,5742,5742,5742,French,
4933,5742,5742,5742,"any language needed via tele-interpreter serv",
4934,5743,5743,5743,English,
4935,5743,5743,5743,French,
4936,5743,5743,5743,"any language needed via interpreter services",
4937,5744,5744,5744,English,
4938,5744,5744,5744,French,
4939,5744,5744,5744,"any other language available via tele-intepre",
4940,5745,5745,5745,English,
4941,5745,5745,5745,French,
4942,5745,5745,5745,"any other language available via tele-interpr",
4943,5746,5746,5746,English,
4944,5746,5746,5746,French,
4945,5746,5746,5746,"any other language available via tele-interpr",
4946,5747,5747,5747,English,
4947,5747,5747,5747,French,
4948,5747,5747,5747,"any other languages available via tele-interp",
4949,5748,5748,5748,English,
4950,5748,5748,5748,French,
4951,5748,5748,5748,"any other languages available via tele-interp",
4952,5749,5749,5749,English,
4953,5749,5749,5749,French,
4954,5750,5750,5750,English,
4955,5750,5750,5750,French,
4956,5750,5750,5750,"all other languages available via tele-interp",
4957,5752,5752,5752,English,
4958,5752,5752,5752,French,
4959,5752,5752,5752,"any other languages available via tele-interp",
4960,5754,5754,5754,English,
4961,5754,5754,5754,Spanish,
4962,5755,5755,5755,English,
4963,5755,5755,5755,Spanish,
4964,5756,5756,5756,English,
4965,5756,5756,5756,Spanish,
4966,5756,5756,5756,Creole,
4967,5758,5758,5758,English,
4968,5758,5758,5758,Spanish,
4969,5761,5761,5761,English,
4970,5761,5761,5761,Spanish,
4971,5762,5762,5762,English,
4972,5762,5762,5762,Spanish,
4973,5779,5779,5779,English,
4974,5779,5779,5779,Spanish,
4975,5779,5779,5779,Creole,
4976,5787,5787,5787,English,
4977,5787,5787,5787,Spanish,
4978,5791,5791,5791,English,
4979,5791,5791,5791,Spanish,
4980,5800,5800,5800,English,
4981,5800,5800,5800,Spanish,
4982,5804,5804,5804,English,
4983,5804,5804,5804,Spanish,
4984,5808,5808,5808,English,
4985,5808,5808,5808,Spanish,
4986,5808,5808,5808,Portuguese,
4987,5812,5812,5812,English,
4988,5812,5812,5812,Spanish,
4989,5812,5812,5812,Creole,
4990,5814,5814,5814,English,
4991,5814,5814,5814,Spanish,
4992,5818,5818,5818,English,
4993,5818,5818,5818,Spanish,
4994,5819,5819,5819,English,
4995,5819,5819,5819,Spanish,
4996,5819,5819,5819,Creole,
4997,5822,5822,5822,English,
4998,5822,5822,5822,Spanish,
4999,5825,5825,5825,English,
